address,chain_id,owner,token_id,token_uri,contract_type
0xCf895692F50a2Bb06364822C771Ef59E83A26cf7,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmcyR5JnmVQedB9CRFMDuTNPEZCUkugkNPPzyAz8S8sQZ7,ERC1155
0xCF78E3208495c064E651c2763D06182cD3436aa2,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmcZjZvkwmrBESKhtsV4FHZsMYZVGcFHdRFfNSmPaC4vrK,ERC1155
0xCF18F746bf9e675BF4511E445815a37676D3C17b,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmSX11hvcEuXRXKg88ZiXX29uXRrhdARzcs3Q4qzx16V34,ERC1155
0xcce49766CD8AC1308912E2d779D1c36e66368A3a,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmcyR5JnmVQedB9CRFMDuTNPEZCUkugkNPPzyAz8S8sQZ7,ERC1155
0xcCaF5EACC3A3E6ec7CB507c1B564De4801369163,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,bafybeiavlq5zuc47bweqibi6wovt6wjwxl2w65zuayl5k,ERC1155
0xCb1EC7120dcDd08D285d5130dfD99069578ab833,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmeZgZZsFdsJ7hdN5aeMgsBGghwqyQdNR4MYGY6UavrfZx,ERC1155
0xca0Aa292EB615592E2b45377a062859B309af566,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmfJ3noFLk9QtGynD7pTwhL8Cp44bFskYtY65yQbiJy9aj,ERC1155
0xc88b29aCC092d602E2fDA62d8fCd51098BcAb122,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmYzWvPZ7nnX7efTAZfP9ZKRm5StiwU9tJHs3PVvz2cQBM,ERC1155
0xC845ea3FDd7cc7560b76A5E2aFdaEE2cA6612B1A,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmWHJGVnb1kaYFcUBiJ8wqL8N4GUCjTApoy7bFyUeXS8EM,ERC1155
0xc7ce720D3C8f5D880Bf2ED082697F7236EC89E5D,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,Qma22cAXa8b19D4RpQCgtH8wUuZmyR94VfS6eihTTzL2md,ERC1155
0xc741A1408ec1868c17fF5eDe41d93C6A86ae93a5,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,Qma22cAXa8b19D4RpQCgtH8wUuZmyR94VfS6eihTTzL2md,ERC1155
0xC61f493863Bba7014a77007a182EB4eaB4f67494,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmUmmgZk5j8VncySLEUy4be5deLK3LikmuDX6DjADojoQK,ERC1155
0xC53f0fD20f8aF4174eB6d2e794a883B61e58A5ca,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmV2hJPQm76AZjx23tFBWuhfxgKY9MMq5FM23G6GSgk2V9,ERC1155
0xBf40f2982340d638f559E971528A277B5DC25110,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,bafybeihjrxsncutsxjdd76tbh25kmbjvqr5cs7yu6yeze,ERC1155
0xBF3Eb473364491DD8fCEF90445c3f057397D2d71,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,bafybeifv7xwrdnecmu4fbogssc7orpkbbsuplpcbfvcdg,ERC1155
0xBc1c99FC99acAB1E3Af4ca4AC553a23C612A9cCB,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmfXyuDpXnRpq9mdmTUgS1hhj7NUxRiT9eZoVobbtFznq7,ERC1155
0xBbF76115f48FA16CaeEA59Ef73127Bd0D6ce576D,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmaR7SwyHXwxnngfGCJK5FY7vwH4Wai2e4ZpLceqXePVD8,ERC1155
0xBb8beb49920fE7619F37bb041f7283C8bA10C713,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmQJPWoUtdZJTBeseM4wbUtUcKvcYm9E2KW8ysuH91FBCz,ERC1155
0xBB810dB02B4E7beb92A72B7B8a21590Fe3B35B10,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmYE2t7PFrycQyE6XSNEMRojLWGEgu2Lak7pftq8KmWzPv,ERC1155
0xBAD0d0d9b56fEC7AF238baEF9C625AC3b6A7D192,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmZqXp36Zn7qcx9LNCm2pPCrAyQTQX29CFGFe4xq5KFXxk,ERC1155
0xB61011db4B122a62deFc25f0d5118CbC01B8A116,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,2334,QmeRTg5qYCRhrRWFtYkhoiFHkDwnufGFKeXdcyom1c6LoD,ERC1155
0xb442d281987d3f2cC3e9DC4Db270B9Ab3BAdA936,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmWeSFbmiPmLngZtR5TSdvFvdM6S89nEUATqd7m5zR2X2c,ERC1155
0xB3bEB3a337611941faD84e599cFdaF8A9D6A787B,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmQUaJ8zF5jLre8C16wD8vzimXhFybyz6WeGtPU8JdUxLe,ERC1155
0xB38a150b35bf65E3dc4019f1e4F923c183cc6bC1,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmRf5xojdP3H5zkqX3XY8LRd1Zw8SzdgZLr433M1DUHaEB,ERC1155
0xb356ADe5CF9C71C01A3Cfb3A1b1491a37a40978c,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmP3XU4QmY47uXuj6dDQe6tYfnmjw9MdbgGgTXvcceTn4n,ERC1155
0xaF8Bc163BA1aa7b0082261Fb0392bAf6da50Bd6F,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmPRPsFvpmXudRuoXN3oyZkJrqcnWZuRFsti56c4uknJat,ERC1155
0xaf53C3c0d6A39A13aBF9A459C4802A75D6C6d0Cc,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmWHJGVnb1kaYFcUBiJ8wqL8N4GUCjTApoy7bFyUeXS8EM,ERC1155
0xAEDe164b89CdF363297c8361C355EAeBC5fa372C,137,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,1,QmZ2XWWoUc6Ug5VfdiYumuWoNn72Kab7kprHobsR11Deem,ERC1155
0xfEeE523bF9fcBF9ca55EB25d78b7317B10555c2c,137,0x4200000000000000000000000000000000000015,882,QmQN5F87oRERxhnCt1zyy1X4ouQ5LQWM6aF19EyvtHnHrX,ERC1155
0xB61011db4B122a62deFc25f0d5118CbC01B8A116,137,0x4200000000000000000000000000000000000015,2335,QmeRTg5qYCRhrRWFtYkhoiFHkDwnufGFKeXdcyom1c6LoD,ERC1155
0xAD078f9E4d6a563c7B1AA006A913092eDBc0b5FF,137,0x4200000000000000000000000000000000000015,744,QmSNzoW4HDR52j51QBgVbCvN674sY9ee15fUhPQUc7wZj9,ERC1155
0xA43b26fC8a93D6565cfC6370CD02b2E77D7f2cD2,137,0x4200000000000000000000000000000000000015,1579,QmaQs1nGJYuK2XjoP8AiviPrFJ4btn8RVa2CXyCsQEDEak,ERC1155
0x8bC34C947e254095ad9A109A1fc905Ff06396207,137,0x4200000000000000000000000000000000000015,807,QmeUMYvRcGLL9gVydQVPtqiahWLsVfmfeBfV1pwmFy8r8W,ERC1155
0x7351a79AA957f189ca4A6e270e85F5ceCB8C5FA0,137,0x4200000000000000000000000000000000000015,637,QmPJv2RL2Vms3JREp75NRq88rGPdFGHpNrbc4mZSrWMa3S,ERC1155
0x645DA95bbBab681A606b636FE04CeAAb622a1d77,137,0x4200000000000000000000000000000000000015,876,QmQ4YoKV1ib5T1WDro212YP9AiZZ6mMydP7ksCx13FDH8A,ERC1155
0x45eB64e5D51a27aED5424A2fb709Cd0c5017C610,137,0x4200000000000000000000000000000000000015,930,QmPysgp7Mwk5GVivBaaksAhc4Y1otY7TMkmPeB3djfWcsh,ERC1155
0x266263E9c8AD6aF1d9a7Bd79FFd529a69181B6f0,137,0x4200000000000000000000000000000000000015,795,QmQneJSvcs7wtwLaqDv7zhRUdjmYy3kdJmUvxwX1DB5xnv,ERC1155
0xD78F2B410546b59a3129294C1B269b7024126409,137,0x1de28eB0f0eb2138B0b54D180A24E9bB21934376,0,QmXe7VSFwX1sPF9rTDpQCkKE96bBB87X6cjZSc5PxmKUo5,ERC1155
0xce54387188573ADaE12e994cf38989956BB6266f,137,0x1475821E6803E390A28fEFA00C2F07fd02B858b6,8207,QmQJQs2geJ7oeKJkXS9s1wKAmrvN5z3HAWabKs949iqscN,ERC721
0xC9205848Da4fD17461bB6ee468Faf3c0EF7AbFA5,137,0x1475821E6803E390A28fEFA00C2F07fd02B858b6,3999,QmYjEzsxECK5oouURxFRBRUJPHrXSXajDn1yG7VuqWkSDM,ERC721
0x6D2c0C1fb66E146C9A8a7cb12C87B8389998e500,137,0x1475821E6803E390A28fEFA00C2F07fd02B858b6,0,Qmf62XbXgw35zcyeaBP4BWCaE5u7QZ1RpUiBng43hxGuXq,ERC1155
0xA8dC569962486c4739F093D89C575a8E1bB368B2,137,0xD1FBf9D89Db28630b513c984f06C018b67D9d3b2,1,bafybeiey67khsmczop6hutm2vi724yal4ku6mb5xbxcsw,ERC1155
0xA2D9Ded6115b7B7208459450D676f0127418ae7A,137,0xD1FBf9D89Db28630b513c984f06C018b67D9d3b2,41252879040257503591763953324390705968698424967261434520396273977620097400833,bafkreif7vyaymarkx4pmdx5bwkc4nh6vaykqxo4k6soqa,ERC1155
0x9482514394E32D8A11AAb310E0cFb59be6d37733,137,0xD1FBf9D89Db28630b513c984f06C018b67D9d3b2,1,bafybeib62bcurqwqdygccnws2dabohtvfj2w6iohi4jvw,ERC1155
0x924b52758813f026a23F0ecffCFb931b8A9Ebea3,137,0xD1FBf9D89Db28630b513c984f06C018b67D9d3b2,1,bafybeibs5bkdxxdtdjgo2ylmzlpvngkfjvsj57p6viklr,ERC1155
0x7F8cAb4ad3171a5CDdF7ca6183e6f282b765637F,137,0xD1FBf9D89Db28630b513c984f06C018b67D9d3b2,1,bafybeidayxns2if5tny4w34qgmzl4mqaclpg3qsbi6wzl,ERC1155
0x1d1fBBB756f1d16E012dd736127C8976EcA0Cd3e,137,0xD1FBf9D89Db28630b513c984f06C018b67D9d3b2,0,QmXe7VSFwX1sPF9rTDpQCkKE96bBB87X6cjZSc5PxmKUo5,ERC1155
0xf38f18CA53056aEe927bCe4550235F5AA43356a2,137,0xF425a21268d49003b90E622942011D12479A5554,163,bafybeifxu3iv2my6wwc54kzpo5w6l3reuju6sgmsfturb,ERC1155
0xF257b3757E1eD8Bad810c4916AEf6Cc150e75820,137,0xF425a21268d49003b90E622942011D12479A5554,2939,bafybeifxu3iv2my6wwc54kzpo5w6l3reuju6sgmsfturb,ERC1155
0xeBb58Bf1b676F4C2E4C4452EF44ee036c209811D,137,0xF425a21268d49003b90E622942011D12479A5554,74217,QmS3ogix2rFPq59HM8gk7XJSyZeQ2BH9yAJBqhSduoRYpE,ERC1155
0xE3ADC59D1d8F7E30fc2350ff221C9732c38009D0,137,0xF425a21268d49003b90E622942011D12479A5554,7725,bafybeib4ogy33faosp5kmgkisvj4nailwfmo5epwoubrd,ERC1155
0xE2Ff5b7Ae51E488e36182cb2eEB27E3038cB2732,137,0xF425a21268d49003b90E622942011D12479A5554,1,bafybeihb5vo6353f6dqmljlninlxhhgrqko42mkj4bqvd,ERC1155
0xdf4e80c52813E892781405262BfE8a71b59B79Ce,137,0xF425a21268d49003b90E622942011D12479A5554,8600,bafybeigrxxfm4z36pnbiksjx56ntgm5rzkz6mrbokkskh,ERC1155
0xD8a4d20567C27e59aA3a3F483b1400543474EC20,137,0xF425a21268d49003b90E622942011D12479A5554,2620,bafybeifxu3iv2my6wwc54kzpo5w6l3reuju6sgmsfturb,ERC1155
0xD78F2B410546b59a3129294C1B269b7024126409,137,0xF425a21268d49003b90E622942011D12479A5554,0,QmXe7VSFwX1sPF9rTDpQCkKE96bBB87X6cjZSc5PxmKUo5,ERC1155
0xce54387188573ADaE12e994cf38989956BB6266f,137,0xF425a21268d49003b90E622942011D12479A5554,2142,QmQJQs2geJ7oeKJkXS9s1wKAmrvN5z3HAWabKs949iqscN,ERC721
0xc552f1fDC6F7487dFc89C3816Cb6175346C6c2C7,137,0xF425a21268d49003b90E622942011D12479A5554,8892,bafybeihyhileihysogbd7rtcslzdaux4iwuhld6howkhy,ERC1155
0xC3B7018a6fDf7868614931FcAFaEcFE80f906d33,137,0xF425a21268d49003b90E622942011D12479A5554,1,bafybeiechxyym74ergfgei2sghvwvuvvqqxhaj6mhkdnt,ERC1155
0xaE509f3Ac19410eE4658245Ffd22257BB0d64631,137,0xF425a21268d49003b90E622942011D12479A5554,6705,bafybeic4x7u3oscotisshh7sakcg64ng6coostdjdvtie,ERC1155
0xA0067ff6D1Ac210A0FbBA5C9CFa01253Dd34f5B7,137,0xF425a21268d49003b90E622942011D12479A5554,1,bafybeibdj7ssx4yp4krwe5j7xaq3wwklrbhnbrijwx5er,ERC1155
0x86BE9563B21759dbeC6ca659fe0d35FE11b815F8,137,0xF425a21268d49003b90E622942011D12479A5554,9256,bafybeic4x7u3oscotisshh7sakcg64ng6coostdjdvtie,ERC1155
0x81fF02D893B09BaB067aCCD9Fd7a123982108cA7,137,0xF425a21268d49003b90E622942011D12479A5554,9565,bafybeigcke5xtdpabz5hlnfxcmvcupakg3rfno7gwh2as,ERC1155
0x7B24E6cCc4E9CD74b6D15062bF8CD3FAc094bA6F,137,0xF425a21268d49003b90E622942011D12479A5554,1,bafybeiav4xxazfi3zkbarhuynhogme5m6dwl6wushu4bx,ERC1155
0x7a5858C101fe9aEa6FF75E1E6b6c42d65686db34,137,0xF425a21268d49003b90E622942011D12479A5554,2329,bafybeibsbqrljas2bzunofy5rsonoyjoxkj3t7qn6mxnr,ERC1155
0x6b2EDCBa1339919c0441999E1bD536ccF4105C30,137,0xF425a21268d49003b90E622942011D12479A5554,1650,bafybeid54r3pvbmbaynlf6cvtnbwovlredhkraoon2wup,ERC1155
0x527a6e68Df2EdF9e4B6e9dF8456Ed8A1F1B3Cd7f,137,0xF425a21268d49003b90E622942011D12479A5554,1,bafybeiechxyym74ergfgei2sghvwvuvvqqxhaj6mhkdnt,ERC1155
0x42bF4d9217c82A06d1bAe8EBbe38F0451303eF48,137,0xF425a21268d49003b90E622942011D12479A5554,1,bafybeicbvxsidjr7aoo5yjslq2hlzb6jlrniq373yhpyi,ERC1155
0x3e41560191f27E2302D5D6080e8C6c5C6895a1ce,137,0xF425a21268d49003b90E622942011D12479A5554,9187,bafybeifvbccdgwxvaxhq46shsc5rwphvpaotaamg7gny5,ERC1155
0x2a9B94ec3E6B1Cf038ea42bEB28F58254abcD801,137,0xF425a21268d49003b90E622942011D12479A5554,4431,bafybeihbrhgvddrlfqjnfkoejryqrkpqoeg3yqvrx3ylk,ERC1155
0x1FCe0551D592dD5F5930014BaA34c10B4211e6da,137,0xF425a21268d49003b90E622942011D12479A5554,1,bafybeifvbccdgwxvaxhq46shsc5rwphvpaotaamg7gny5,ERC1155
0x131CE8a9EDda36d018D6DA54600EA101da3F21a2,137,0xF425a21268d49003b90E622942011D12479A5554,8135,bafybeicdsenn65dxwj2h5pbjdzzadc33y5yylowbnrc5f,ERC1155
0x0D45317ef3128f1CD3d9A9799006B705224e54e4,137,0xF425a21268d49003b90E622942011D12479A5554,3191,bafybeie3fopxvdw23itdwouqc7pbb3om6jhv4khcavndc,ERC1155
0x08d5Ac1Dfe7542B3d0A4a503Ad83beaaa3EC99be,137,0xF425a21268d49003b90E622942011D12479A5554,5167,bafybeib4ogy33faosp5kmgkisvj4nailwfmo5epwoubrd,ERC1155
0xFbAeB104cB091249B7007aAC100283dC4e3269eF,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,9561,bafybeifxu3iv2my6wwc54kzpo5w6l3reuju6sgmsfturb,ERC1155
0xE90f66a24A843D8F9723FE5cAd531E7832F05190,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,1,QmQgf7hDRPhzZ95WdMtoFkzZ9Jxm8zw8UooN5pkfEZJszP,ERC1155
0xe3B132A3D626d17FdfA9a7b07cC70dfF6DFbD70C,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,5888,bafybeid54r3pvbmbaynlf6cvtnbwovlredhkraoon2wup,ERC1155
0xce54387188573ADaE12e994cf38989956BB6266f,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,7944,QmQJQs2geJ7oeKJkXS9s1wKAmrvN5z3HAWabKs949iqscN,ERC721
0xB5EC3eb91ed2435951AA625539f88bf530E4651c,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,637,bafybeifvbccdgwxvaxhq46shsc5rwphvpaotaamg7gny5,ERC1155
0xac0cB5355ce296dFa37bAE29274cCB10E065E1b7,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,8312,bafybeibsbqrljas2bzunofy5rsonoyjoxkj3t7qn6mxnr,ERC1155
0x7948cF0E7E01717d713e24A83611A01b6B59DbAa,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,1,bafybeid54r3pvbmbaynlf6cvtnbwovlredhkraoon2wup,ERC1155
0x680FfbBE3f5E673840c6A44114cbB1b542B4aCa1,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,1,bafybeidj2lrhhvpoj4oppdt2oganwrdrhhtah7gk4ivk6,ERC1155
0x4977A125142b33c25F21E5f5211E9868F998CCC2,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,1,bafybeifvbccdgwxvaxhq46shsc5rwphvpaotaamg7gny5,ERC1155
0x363528349DECc3c0c7db3b482f96de4De3964E2C,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,1,QmRBoSwitiZo8crcC8ydDswqKBXw3JDXvrih96d44YNv5s,ERC1155
0x2a9B94ec3E6B1Cf038ea42bEB28F58254abcD801,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,786,bafybeihbrhgvddrlfqjnfkoejryqrkpqoeg3yqvrx3ylk,ERC1155
0x2077e13Cd740993Ec25dF456213e0741d78705B5,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,1,QmenxgtGcecw72o8DSZdxLLLdX2NDKPE8hLZaX5oMYrtMk,ERC1155
0x1175d8822DCF305FFa480542d5EB031631079f25,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,1,bafybeibsbqrljas2bzunofy5rsonoyjoxkj3t7qn6mxnr,ERC1155
0x0754996D5F7DC5Bfa2a3d8aff0968dD30de8500E,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,8809,bafybeigrxxfm4z36pnbiksjx56ntgm5rzkz6mrbokkskh,ERC1155
0x0661F5c006E86c2CD50DbF054A0C594072eB3b01,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,3535,bafybeigcke5xtdpabz5hlnfxcmvcupakg3rfno7gwh2as,ERC1155
0x050195335eB7B98b49298a4853230192281D6791,137,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,4950,bafybeifxu3iv2my6wwc54kzpo5w6l3reuju6sgmsfturb,ERC1155
0xFc12E6A22F453D9c73a9DfEC048daBc68F7f2EE3,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmSX11hvcEuXRXKg88ZiXX29uXRrhdARzcs3Q4qzx16V34,ERC1155
0xFBcd145F8541407F497062f76B54171c1C3E6D59,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmNwf9TVWjmK4BYjyuYyTtuThHeZ81bNMiLxTx9vYnFdHm,ERC1155
0xF9987468047845C31580bbadaa60eFc9Ff26A75f,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeif46ij3cdimanj2x76kdjmzub7roaz623qtehx4k,ERC1155
0xf8c748986e6BFCDDDe43EFdCbB31FCFF05432733,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmYmam3rwWonnLP7HE6ZTYhbFMW1ecd9mP5D13cqkhgiVk,ERC1155
0xF72f60bd8894EC5579632A87b24f52E7E5CDf06b,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeibxwjl2mztj4pafypnjobp6yv53mszdgsp3o5f52,ERC1155
0xf455149b21CC885E22e03745389e557d7f2C1476,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeicnyaxamz5sj3dfme6ldkvftfb2vp7t5twpcikr7,ERC1155
0xF2D5303aD579D5e1c0aa68827dc65ee95689F0d7,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeicnyaxamz5sj3dfme6ldkvftfb2vp7t5twpcikr7,ERC1155
0xEe7FDb90c80641D6F9a2DdA1A774449ED19b482D,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmcnpH6op4z1vCepG2NcQtomAwht8FUqN72v6m4GrFj3Qa,ERC1155
0xeD603FBeB9FB09F511ffB0120cdCc76028516D38,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeiebn4vicdoe2g546eouwvy2beil2umnprzk6wq5f,ERC1155
0xE5a8826A4D66E72095516Bb65d6f4103A62f3B6D,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmQgf7hDRPhzZ95WdMtoFkzZ9Jxm8zw8UooN5pkfEZJszP,ERC1155
0xE58EA3C8B156c2833051F8E0C5B609E7a73e5007,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeibxwjl2mztj4pafypnjobp6yv53mszdgsp3o5f52,ERC1155
0xe42FD8423ad80e8D2Cc7c148e8df32e92C72bA37,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmNMq9af69ybiFn4WL5Jz9SnsQRSV3sfxuMVZhsPwksYDi,ERC1155
0xE37CfC0e0D71989b8b80d16e8c6067D90041ac33,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmP3XU4QmY47uXuj6dDQe6tYfnmjw9MdbgGgTXvcceTn4n,ERC1155
0xe361385347Eb879BF736944AaFF59bA3ba36BB0C,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmYSoPyrhfJjCYHHAX4RBhYH6ozr8ThB6hYm88QuhzTHnn,ERC1155
0xe318495A9C5f95a009368a76697816E86D446460,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeihrm5nnyp5ya2t3nmsk3hctbtdx6qmgmiklywx6q,ERC1155
0xE28B718Dd747cEA60AA5b16d25490a7f73bE2DDa,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeihbxq6dk74cn2nqy4b4afs64obmgclsxinp7fzj5,ERC1155
0xDF26DBD80E199ebE818fdF6a1747af37F8914c4e,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeib7yaizqdrcgeop6gdlp3us6a3dwb7wzxgwdvtth,ERC1155
0xDd8e6834635ECe4ec853cE18BB676c558B9e8e81,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeihi3ctmnwru4yv7rc67ms4wlopq55vevh5nr3hlq,ERC1155
0xdAC20dAeEb14995341cbc3A5Aaef33F1B40468df,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeib2v2yihev5dly6koekilldj2jljgdf674e6ne6f,ERC1155
0xd53C4E8eeabd73189439b22b26F44034Fe3Cd29b,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeigengtkh6xybhlsouznd4pvbylvsdlvacewndrgi,ERC1155
0xD4cE4d7e208320D3FEB714d9f5c3388280035F89,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmRRQ2eDp8ZwKVUpJPzYnng5WrmKqrko2GLGh4YVHrNMBA,ERC1155
0xD3Ac83943A93126c27343b1Df5052B8f744bd4F0,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,Qmb5DV5mEBe9JmYjQ6zdFYUmG9zPUkFt9YxAuvN3ZfFjJ3,ERC1155
0xD04E40544C84e5DA9133a880e4DEA03BE2001770,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeic4z3x7phpftawo3v6gsu6nhfa2dhia7s6drzx3g,ERC1155
0xCCD877D91cC6bb4F20E52812df93c1eC487B4422,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmUp94D1HFiKxts5bxgkuMjcKfc9pnn7MazixGknj3r5AZ,ERC1155
0xcC052eFF8b94219f608E6eF4626eE0465e32696B,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeiavlq5zuc47bweqibi6wovt6wjwxl2w65zuayl5k,ERC1155
0xC768e2B2e58edC5EcF272eE71CCe0E307f16EFe5,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,Qme569ASkqKZG9NEuLx1xs6pXiUq4fHgV5DEr3xwVfUFPa,ERC1155
0xc142B50Fd44f6A42E591A57F8977e6b21c1bEf0e,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeife2ohvugxnyampcc2f4ommxsfrj724whx3fpvdi,ERC1155
0xC02078986A0c5891912F8887D44a1B5875c76aD2,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmTY1EpH7iHrJThA3Y9Hz7as6otsX7dp17RzZpC4qLkono,ERC1155
0xBEe759dfFB6234C82018Ad82CD4a3Ce813EaB554,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmQci76hLeq228cgSp9MtQV2x4JRAnLMGoZdyBcTtC2wqS,ERC1155
0xBa60E60C2d08e11d202AEE19268dDe85ca1AB5fb,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmZ2XWWoUc6Ug5VfdiYumuWoNn72Kab7kprHobsR11Deem,ERC1155
0xb9912c0Cc1947D65b333567A06d56AF7e5F95944,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,Qme569ASkqKZG9NEuLx1xs6pXiUq4fHgV5DEr3xwVfUFPa,ERC1155
0xb60Ae6035B4279ea8c4CC17D174c9af57e485a39,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,bafybeiam5crgtllslbjhu536q2fx76cefc5hg656nvoj2,ERC1155
0xB18772b61092550e66897329CF64Ce3Daa7D35FB,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmRBoSwitiZo8crcC8ydDswqKBXw3JDXvrih96d44YNv5s,ERC1155
0xaA31D8C62e7b7B1a6A999a7E9fE838A23Eaec6DA,137,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,1,QmVASngj7mGQLJ5UPFWcFJDaPCNRCNkE8fudg94q9MTGVM,ERC1155
